seed,hw,area,graph,method,makespan
2,0.7,0.1,squeezenet,esa,8942.015456463534
2,0.7,0.1,squeezenet,gl25,8942.015456463534
2,0.7,0.1,squeezenet,greedy,10368.953261038423
2,0.7,0.1,squeezenet,jade,8942.015456463534
2,0.7,0.1,squeezenet,random,8942.015456463534
2,0.7,0.1,squeezenet,shade,8942.015456463534
2,0.7,0.3,resnet,ccpso,18454.090264956154
2,0.7,0.3,resnet,clpso,18454.090264956154
2,0.7,0.3,resnet,esa,18454.090264956154
2,0.7,0.3,resnet,gl25,18454.090264956154
2,0.7,0.3,resnet,greedy,23869.65733137195
2,0.7,0.3,resnet,jade,18454.090264956154
2,0.7,0.3,resnet,random,18454.090264956154
2,0.7,0.3,resnet,shade,18454.090264956154
2,0.7,0.3,squeezenet,ccpso,8942.015456463534
2,0.7,0.3,squeezenet,clpso,8942.015456463534
2,0.7,0.3,squeezenet,esa,8942.015456463534
2,0.7,0.3,squeezenet,gl25,8942.015456463534
2,0.7,0.3,squeezenet,greedy,12455.407866827136
2,0.7,0.3,squeezenet,jade,8942.015456463534
2,0.7,0.3,squeezenet,random,8942.015456463534
2,0.7,0.3,squeezenet,shade,8942.015456463534
2,0.7,0.5,resnet,ccpso,18454.090264956154
2,0.7,0.5,resnet,clpso,18454.090264956154
2,0.7,0.5,resnet,esa,18454.090264956154
2,0.7,0.5,resnet,gl25,18003.025993398565
2,0.7,0.5,resnet,greedy,25025.941707020018
2,0.7,0.5,resnet,jade,18454.090264956154
2,0.7,0.5,resnet,random,18454.090264956154
2,0.7,0.5,resnet,shade,18454.090264956154
2,0.7,0.5,squeezenet,ccpso,8942.015456463534
2,0.7,0.5,squeezenet,clpso,8942.015456463534
2,0.7,0.5,squeezenet,esa,8942.015456463534
2,0.7,0.5,squeezenet,gl25,8865.753105219268
2,0.7,0.5,squeezenet,greedy,13686.326235628445
2,0.7,0.5,squeezenet,jade,8942.015456463534
2,0.7,0.5,squeezenet,random,8942.015456463534
2,0.7,0.5,squeezenet,shade,8942.015456463534
2,0.7,0.7,resnet,ccpso,18454.090264956154
2,0.7,0.7,resnet,clpso,18454.090264956154
2,0.7,0.7,resnet,esa,18454.090264956154
2,0.7,0.7,resnet,gl25,16143.134193437994
2,0.7,0.7,resnet,greedy,22146.656438043854
2,0.7,0.7,resnet,jade,18454.090264956154
2,0.7,0.7,resnet,random,18454.090264956154
2,0.7,0.7,resnet,shade,18454.090264956154
2,0.7,0.7,squeezenet,ccpso,8942.015456463534
2,0.7,0.7,squeezenet,clpso,8942.015456463534
2,0.7,0.7,squeezenet,esa,8942.015456463534
2,0.7,0.7,squeezenet,gl25,7221.803164200928
2,0.7,0.7,squeezenet,greedy,10718.809427728032
2,0.7,0.7,squeezenet,jade,8942.015456463534
2,0.7,0.7,squeezenet,random,8942.015456463534
2,0.7,0.7,squeezenet,shade,8942.015456463534
2,0.7,0.9,resnet,ccpso,18454.090264956154
2,0.7,0.9,resnet,clpso,18454.090264956154
2,0.7,0.9,resnet,esa,18454.090264956154
2,0.7,0.9,resnet,gl25,14621.479247809086
2,0.7,0.9,resnet,greedy,12826.041752849756
2,0.7,0.9,resnet,jade,18454.090264956154
2,0.7,0.9,resnet,random,18454.090264956154
2,0.7,0.9,resnet,shade,18454.090264956154
2,0.7,0.9,squeezenet,ccpso,8942.015456463534
2,0.7,0.9,squeezenet,clpso,8942.015456463534
2,0.7,0.9,squeezenet,esa,8942.015456463534
2,0.7,0.9,squeezenet,gl25,7364.998121005823
2,0.7,0.9,squeezenet,greedy,5448.985524388107
2,0.7,0.9,squeezenet,jade,8942.015456463534
2,0.7,0.9,squeezenet,random,8942.015456463534
2,0.7,0.9,squeezenet,shade,8942.015456463534
2,0.9,0.1,resnet,ccpso,18454.090264956154
2,0.9,0.1,resnet,clpso,18454.090264956154
2,0.9,0.1,resnet,esa,18454.090264956154
2,0.9,0.1,resnet,gl25,18454.090264956154
2,0.9,0.1,resnet,greedy,19746.734466989845
2,0.9,0.1,resnet,jade,18454.090264956154
2,0.9,0.1,resnet,random,18454.090264956154
2,0.9,0.1,resnet,shade,18454.090264956154
2,0.9,0.1,squeezenet,ccpso,8942.015456463534
2,0.9,0.1,squeezenet,clpso,8942.015456463534
2,0.9,0.1,squeezenet,esa,8942.015456463534
2,0.9,0.1,squeezenet,gl25,8942.015456463534
2,0.9,0.1,squeezenet,greedy,9300.670543272689
2,0.9,0.1,squeezenet,jade,8942.015456463534
2,0.9,0.1,squeezenet,random,8942.015456463534
2,0.9,0.1,squeezenet,shade,8942.015456463534
2,0.9,0.3,resnet,ccpso,18454.090264956154
2,0.9,0.3,resnet,clpso,18454.090264956154
2,0.9,0.3,resnet,esa,18454.090264956154
2,0.9,0.3,resnet,gl25,18454.090264956154
2,0.9,0.3,resnet,greedy,25762.99347661177
2,0.9,0.3,resnet,jade,18454.090264956154
2,0.9,0.3,resnet,random,18454.090264956154
2,0.9,0.3,resnet,shade,18454.090264956154
2,0.9,0.3,squeezenet,ccpso,8942.015456463534
2,0.9,0.3,squeezenet,clpso,8942.015456463534
2,0.9,0.3,squeezenet,esa,8942.015456463534
2,0.9,0.3,squeezenet,gl25,8942.015456463534
2,0.9,0.3,squeezenet,greedy,12969.234571547744
2,0.9,0.3,squeezenet,jade,8942.015456463534
2,0.9,0.3,squeezenet,random,8942.015456463534
2,0.9,0.3,squeezenet,shade,8942.015456463534
2,0.9,0.5,resnet,ccpso,18454.090264956154
2,0.9,0.5,resnet,clpso,18454.090264956154
2,0.9,0.5,resnet,esa,18454.090264956154
2,0.9,0.5,resnet,gl25,18167.0521984861
2,0.9,0.5,resnet,greedy,26630.093197553055
2,0.9,0.5,resnet,jade,18454.090264956154
2,0.9,0.5,resnet,random,18454.090264956154
2,0.9,0.5,resnet,shade,18454.090264956154
2,0.9,0.5,squeezenet,ccpso,8942.015456463534
2,0.9,0.5,squeezenet,clpso,8942.015456463534
2,0.9,0.5,squeezenet,esa,8942.015456463534
2,0.9,0.5,squeezenet,gl25,8574.002022456292
2,0.9,0.5,squeezenet,greedy,13741.987080488829
2,0.9,0.5,squeezenet,jade,8942.015456463534
2,0.9,0.5,squeezenet,random,8942.015456463534
2,0.9,0.5,squeezenet,shade,8942.015456463534
2,0.9,0.7,resnet,ccpso,18454.090264956154
2,0.9,0.7,resnet,clpso,18454.090264956154
2,0.9,0.7,resnet,esa,18454.090264956154
2,0.9,0.7,resnet,gl25,15379.182573928878
2,0.9,0.7,resnet,greedy,22930.6689423274
2,0.9,0.7,resnet,jade,18454.090264956154
2,0.9,0.7,resnet,random,18454.090264956154
2,0.9,0.7,resnet,shade,18454.090264956154
2,0.9,0.7,squeezenet,ccpso,8942.015456463534
2,0.9,0.7,squeezenet,clpso,8942.015456463534
2,0.9,0.7,squeezenet,esa,8942.015456463534
2,0.9,0.7,squeezenet,gl25,7176.824059148028
2,0.9,0.7,squeezenet,greedy,10901.033620415092
2,0.9,0.7,squeezenet,jade,8942.015456463534
2,0.9,0.7,squeezenet,random,8942.015456463534
2,0.9,0.7,squeezenet,shade,8942.015456463534
2,0.9,0.9,resnet,ccpso,18454.090264956154
2,0.9,0.9,resnet,clpso,18454.090264956154
2,0.9,0.9,resnet,esa,18454.090264956154
2,0.9,0.9,resnet,gl25,15322.081810264806
2,0.9,0.9,resnet,greedy,16562.61858005747
2,0.9,0.9,resnet,jade,18454.090264956154
2,0.9,0.9,resnet,random,18454.090264956154
2,0.9,0.9,resnet,shade,18454.090264956154
2,0.9,0.9,squeezenet,ccpso,8942.015456463534
2,0.9,0.9,squeezenet,clpso,8942.015456463534
2,0.9,0.9,squeezenet,esa,8942.015456463534
2,0.9,0.9,squeezenet,gl25,7182.798695446419
2,0.9,0.9,squeezenet,greedy,7987.247733238495
2,0.9,0.9,squeezenet,jade,8942.015456463534
2,0.9,0.9,squeezenet,random,8942.015456463534
2,0.9,0.9,squeezenet,shade,8942.015456463534
3,0.1,0.1,resnet,ccpso,18488.64334150255
3,0.1,0.1,resnet,clpso,18488.64334150255
3,0.1,0.1,resnet,esa,18488.64334150255
3,0.1,0.1,resnet,gl25,18488.64334150255
3,0.1,0.1,resnet,greedy,20895.758956624995
3,0.1,0.1,resnet,jade,18488.64334150255
3,0.1,0.1,resnet,random,18488.64334150255
3,0.1,0.1,resnet,shade,18488.64334150255
3,0.1,0.1,squeezenet,ccpso,9214.558124102596
3,0.1,0.1,squeezenet,clpso,9214.558124102596
3,0.1,0.1,squeezenet,esa,9214.558124102596
3,0.1,0.1,squeezenet,gl25,9214.558124102596
3,0.1,0.1,squeezenet,greedy,9651.653741081618
3,0.1,0.1,squeezenet,jade,9214.558124102596
3,0.1,0.1,squeezenet,random,9214.558124102596
3,0.1,0.1,squeezenet,shade,9214.558124102596
3,0.1,0.3,resnet,ccpso,18488.64334150255
3,0.1,0.3,resnet,clpso,18488.64334150255
3,0.1,0.3,resnet,esa,18488.64334150255
3,0.1,0.3,resnet,gl25,18488.64334150255
3,0.1,0.3,resnet,greedy,22049.261842869997
3,0.1,0.3,resnet,jade,18488.64334150255
3,0.1,0.3,resnet,random,18488.64334150255
3,0.1,0.3,resnet,shade,18488.64334150255
3,0.1,0.3,squeezenet,ccpso,9214.558124102596
3,0.1,0.3,squeezenet,clpso,9214.558124102596
3,0.1,0.3,squeezenet,esa,9214.558124102596
3,0.1,0.3,squeezenet,gl25,9214.558124102596
3,0.1,0.3,squeezenet,greedy,12676.575004093684
3,0.1,0.3,squeezenet,jade,9214.558124102596
3,0.1,0.3,squeezenet,random,9214.558124102596
3,0.1,0.3,squeezenet,shade,9214.558124102596
3,0.1,0.5,resnet,ccpso,18488.64334150255
3,0.1,0.5,resnet,clpso,18488.64334150255
3,0.1,0.5,resnet,esa,18488.64334150255
3,0.1,0.5,resnet,gl25,15981.096993251154
3,0.1,0.5,resnet,greedy,26374.50468982098
3,0.1,0.5,resnet,jade,18488.64334150255
3,0.1,0.5,resnet,random,18488.64334150255
3,0.1,0.5,resnet,shade,18488.64334150255
3,0.1,0.5,squeezenet,ccpso,9214.558124102596
3,0.1,0.5,squeezenet,clpso,9214.558124102596
3,0.1,0.5,squeezenet,esa,8413.548687591223
3,0.1,0.5,squeezenet,gl25,8791.758022761001
3,0.1,0.5,squeezenet,greedy,13222.461915367132
3,0.1,0.5,squeezenet,jade,9214.558124102596
3,0.1,0.5,squeezenet,random,9214.558124102596
3,0.1,0.5,squeezenet,shade,9214.558124102596
3,0.1,0.7,resnet,ccpso,18488.64334150255
3,0.1,0.7,resnet,clpso,18488.64334150255
3,0.1,0.7,resnet,esa,18488.64334150255
3,0.1,0.7,resnet,gl25,10753.775435073787
3,0.1,0.7,resnet,greedy,19924.449807274286
3,0.1,0.7,resnet,jade,18488.64334150255
3,0.1,0.7,resnet,random,18488.64334150255
3,0.1,0.7,resnet,shade,18488.64334150255
3,0.1,0.7,squeezenet,ccpso,9214.558124102596
3,0.1,0.7,squeezenet,clpso,9214.558124102596
3,0.1,0.7,squeezenet,esa,9214.558124102596
3,0.1,0.7,squeezenet,gl25,6048.498720572615
3,0.1,0.7,squeezenet,greedy,11994.51964196607
3,0.1,0.7,squeezenet,jade,8831.920170666346
3,0.1,0.7,squeezenet,random,9214.558124102596
3,0.1,0.7,squeezenet,shade,9214.558124102596
3,0.1,0.9,resnet,ccpso,18488.64334150255
3,0.1,0.9,resnet,clpso,18488.64334150255
3,0.1,0.9,resnet,esa,18488.64334150255
3,0.1,0.9,resnet,gl25,9139.536379610918
3,0.1,0.9,resnet,greedy,9801.588188861884
3,0.1,0.9,resnet,jade,18488.64334150255
3,0.1,0.9,resnet,random,18488.64334150255
3,0.1,0.9,resnet,shade,18488.64334150255
3,0.1,0.9,squeezenet,ccpso,9214.558124102596
3,0.1,0.9,squeezenet,clpso,9214.558124102596
3,0.1,0.9,squeezenet,esa,9214.558124102596
3,0.1,0.9,squeezenet,gl25,2727.809124152635
3,0.1,0.9,squeezenet,greedy,6566.852849368688
3,0.1,0.9,squeezenet,jade,7462.405858862487
3,0.1,0.9,squeezenet,random,9214.558124102596
3,0.1,0.9,squeezenet,shade,9214.22205105029
3,0.3,0.1,resnet,ccpso,18488.64334150255
3,0.3,0.1,resnet,clpso,18488.64334150255
3,0.3,0.1,resnet,esa,18488.64334150255
3,0.3,0.1,resnet,gl25,18488.64334150255
3,0.3,0.1,resnet,greedy,20285.788324618126
3,0.3,0.1,resnet,jade,18488.64334150255
3,0.3,0.1,resnet,random,18488.64334150255
3,0.3,0.1,resnet,shade,18488.64334150255
3,0.3,0.1,squeezenet,ccpso,9214.558124102596
3,0.3,0.1,squeezenet,clpso,9214.558124102596
3,0.3,0.1,squeezenet,esa,9214.558124102596
3,0.3,0.1,squeezenet,gl25,9214.558124102596
3,0.3,0.1,squeezenet,greedy,9661.026047220172
3,0.3,0.1,squeezenet,jade,9214.558124102596
3,0.3,0.1,squeezenet,random,9214.558124102596
3,0.3,0.1,squeezenet,shade,9214.558124102596
3,0.3,0.3,resnet,ccpso,18488.64334150255
3,0.3,0.3,resnet,clpso,18488.64334150255
3,0.3,0.3,resnet,esa,18488.64334150255
3,0.3,0.3,resnet,gl25,18488.64334150255
3,0.3,0.3,resnet,greedy,22733.574881123022
3,0.3,0.3,resnet,jade,18488.64334150255
3,0.3,0.3,resnet,random,18488.64334150255
3,0.3,0.3,resnet,shade,18488.64334150255
3,0.3,0.3,squeezenet,ccpso,9214.558124102596
3,0.3,0.3,squeezenet,clpso,9214.558124102596
3,0.3,0.3,squeezenet,esa,9214.558124102596
3,0.3,0.3,squeezenet,gl25,9214.558124102596
3,0.3,0.3,squeezenet,greedy,13207.518976048666
3,0.3,0.3,squeezenet,jade,9214.558124102596
3,0.3,0.3,squeezenet,random,9214.558124102596
3,0.3,0.3,squeezenet,shade,9214.558124102596
3,0.3,0.5,resnet,ccpso,18488.64334150255
3,0.3,0.5,resnet,clpso,18488.64334150255
3,0.3,0.5,resnet,esa,18488.64334150255
3,0.3,0.5,resnet,gl25,18217.72203160756
3,0.3,0.5,resnet,greedy,24957.4631979958
3,0.3,0.5,resnet,jade,18488.64334150255
3,0.3,0.5,resnet,random,18488.64334150255
3,0.3,0.5,resnet,shade,18488.64334150255
3,0.3,0.5,squeezenet,ccpso,9214.558124102596
3,0.3,0.5,squeezenet,clpso,9214.558124102596
3,0.3,0.5,squeezenet,esa,8456.67272004784
3,0.3,0.5,squeezenet,gl25,8749.032906855035
3,0.3,0.5,squeezenet,greedy,13395.001236786353
3,0.3,0.5,squeezenet,jade,9214.558124102596
3,0.3,0.5,squeezenet,random,9214.558124102596
3,0.3,0.5,squeezenet,shade,9214.558124102596
3,0.3,0.7,resnet,ccpso,18488.64334150255
3,0.3,0.7,resnet,clpso,18488.64334150255
3,0.3,0.7,resnet,esa,18488.64334150255
3,0.3,0.7,resnet,gl25,12061.103820186305
3,0.3,0.7,resnet,greedy,19727.189177958084
3,0.3,0.7,resnet,jade,18488.64334150255
3,0.3,0.7,resnet,random,18488.64334150255
3,0.3,0.7,resnet,shade,18488.64334150255
3,0.3,0.7,squeezenet,ccpso,9214.558124102596
3,0.3,0.7,squeezenet,clpso,9214.558124102596
3,0.3,0.7,squeezenet,esa,9214.558124102596
3,0.3,0.7,squeezenet,gl25,5971.053076724404
3,0.3,0.7,squeezenet,greedy,12324.326121389317
3,0.3,0.7,squeezenet,jade,8699.614944068087
3,0.3,0.7,squeezenet,random,9214.558124102596
3,0.3,0.7,squeezenet,shade,9214.558124102596
3,0.3,0.9,resnet,ccpso,18488.64334150255
3,0.3,0.9,resnet,clpso,18488.64334150255
3,0.3,0.9,resnet,esa,18488.64334150255
3,0.3,0.9,resnet,gl25,9529.889011333331
3,0.3,0.9,resnet,greedy,9901.81814102574
3,0.3,0.9,resnet,jade,18488.64334150255
3,0.3,0.9,resnet,random,18488.64334150255
3,0.3,0.9,resnet,shade,18488.64334150255
3,0.3,0.9,squeezenet,ccpso,9214.558124102596
3,0.3,0.9,squeezenet,clpso,9214.558124102596
3,0.3,0.9,squeezenet,esa,9214.558124102596
3,0.3,0.9,squeezenet,gl25,3131.08290902062
3,0.3,0.9,squeezenet,greedy,6583.0926330751
3,0.3,0.9,squeezenet,jade,8282.173554019148
3,0.3,0.9,squeezenet,random,9214.558124102596
3,0.3,0.9,squeezenet,shade,9214.558124102596
3,0.5,0.1,resnet,ccpso,18488.64334150255
3,0.5,0.1,resnet,clpso,18488.64334150255
3,0.5,0.1,resnet,esa,18488.64334150255
3,0.5,0.1,resnet,gl25,18488.64334150255
3,0.5,0.1,resnet,greedy,21202.261852428954
3,0.5,0.1,resnet,jade,18488.64334150255
3,0.5,0.1,resnet,random,18488.64334150255
3,0.5,0.1,resnet,shade,18488.64334150255
3,0.5,0.1,squeezenet,ccpso,9214.558124102596
3,0.5,0.1,squeezenet,clpso,9214.558124102596
3,0.5,0.1,squeezenet,esa,9214.558124102596
3,0.5,0.1,squeezenet,gl25,9214.558124102596
3,0.5,0.1,squeezenet,greedy,10435.69844984834
3,0.5,0.1,squeezenet,jade,9214.558124102596
3,0.5,0.1,squeezenet,random,9214.558124102596
3,0.5,0.1,squeezenet,shade,9214.558124102596
3,0.5,0.3,resnet,ccpso,18488.64334150255
3,0.5,0.3,resnet,clpso,18488.64334150255
3,0.5,0.3,resnet,esa,18488.64334150255
3,0.5,0.3,resnet,gl25,18488.64334150255
3,0.5,0.3,resnet,greedy,24369.471183042253
3,0.5,0.3,resnet,jade,18488.64334150255
3,0.5,0.3,resnet,random,18488.64334150255
3,0.5,0.3,resnet,shade,18488.64334150255
3,0.5,0.3,squeezenet,ccpso,9214.558124102596
3,0.5,0.3,squeezenet,clpso,9214.558124102596
3,0.5,0.3,squeezenet,esa,9214.558124102596
3,0.5,0.3,squeezenet,gl25,9214.558124102596
3,0.5,0.3,squeezenet,greedy,13244.73238236709
3,0.5,0.3,squeezenet,jade,9214.558124102596
3,0.5,0.3,squeezenet,random,9214.558124102596
3,0.5,0.3,squeezenet,shade,9214.558124102596
3,0.5,0.5,resnet,ccpso,18488.64334150255
3,0.5,0.5,resnet,clpso,18488.64334150255
3,0.5,0.5,resnet,esa,18488.64334150255
3,0.5,0.5,resnet,gl25,18218.25559157019
3,0.5,0.5,resnet,greedy,25109.83170707402
3,0.5,0.5,resnet,jade,18488.64334150255
3,0.5,0.5,resnet,random,18488.64334150255
3,0.5,0.5,resnet,shade,18488.64334150255
3,0.5,0.5,squeezenet,ccpso,9214.558124102596
3,0.5,0.5,squeezenet,clpso,9214.558124102596
3,0.5,0.5,squeezenet,esa,9214.558124102596
3,0.5,0.5,squeezenet,gl25,9214.558124102596
3,0.5,0.5,squeezenet,greedy,13906.227398907988
3,0.5,0.5,squeezenet,jade,9214.558124102596
3,0.5,0.5,squeezenet,random,9214.558124102596
3,0.5,0.5,squeezenet,shade,9214.558124102596
3,0.5,0.7,resnet,ccpso,18488.64334150255
3,0.5,0.7,resnet,clpso,18488.64334150255
3,0.5,0.7,resnet,esa,18488.64334150255
3,0.5,0.7,resnet,gl25,14891.95223809911
3,0.5,0.7,resnet,greedy,22976.008745509356
3,0.5,0.7,resnet,jade,18488.64334150255
3,0.5,0.7,resnet,random,18488.64334150255
3,0.5,0.7,resnet,shade,18488.64334150255
3,0.5,0.7,squeezenet,ccpso,9214.558124102596
3,0.5,0.7,squeezenet,clpso,9214.558124102596
3,0.5,0.7,squeezenet,esa,9214.558124102596
3,0.5,0.7,squeezenet,gl25,6738.938756064193
3,0.5,0.7,squeezenet,greedy,12729.71130308468
3,0.5,0.7,squeezenet,jade,9214.558124102596
3,0.5,0.7,squeezenet,random,9214.558124102596
3,0.5,0.7,squeezenet,shade,9214.558124102596
3,0.5,0.9,resnet,ccpso,18488.64334150255
3,0.5,0.9,resnet,clpso,18488.64334150255
3,0.5,0.9,resnet,esa,18488.64334150255
3,0.5,0.9,resnet,gl25,11571.393818404704
3,0.5,0.9,resnet,greedy,8438.56877340712
3,0.5,0.9,resnet,jade,18488.64334150255
3,0.5,0.9,resnet,random,18488.64334150255
3,0.5,0.9,resnet,shade,18488.64334150255
3,0.5,0.9,squeezenet,ccpso,9214.558124102596
3,0.5,0.9,squeezenet,clpso,9214.558124102596
3,0.5,0.9,squeezenet,esa,9214.558124102596
3,0.5,0.9,squeezenet,gl25,4710.145680790795
3,0.5,0.9,squeezenet,greedy,7864.620917437281
3,0.5,0.9,squeezenet,jade,8574.980336828397
3,0.5,0.9,squeezenet,random,9214.558124102596
3,0.5,0.9,squeezenet,shade,9214.558124102596
3,0.7,0.1,resnet,ccpso,18488.64334150255
3,0.7,0.1,resnet,clpso,18488.64334150255
3,0.7,0.1,resnet,esa,18488.64334150255
3,0.7,0.1,resnet,gl25,18488.64334150255
3,0.7,0.1,resnet,greedy,19879.349030320154
3,0.7,0.1,resnet,jade,18488.64334150255
3,0.7,0.1,resnet,random,18488.64334150255
3,0.7,0.1,resnet,shade,18488.64334150255
3,0.7,0.1,squeezenet,ccpso,9214.558124102596
3,0.7,0.1,squeezenet,clpso,9214.558124102596
3,0.7,0.1,squeezenet,esa,9214.558124102596
3,0.7,0.1,squeezenet,gl25,9214.558124102596
3,0.7,0.1,squeezenet,greedy,9820.672007886376
3,0.7,0.1,squeezenet,jade,9214.558124102596
3,0.7,0.1,squeezenet,random,9214.558124102596
3,0.7,0.1,squeezenet,shade,9214.558124102596
3,0.7,0.3,resnet,ccpso,18488.64334150255
3,0.7,0.3,resnet,clpso,18488.64334150255
3,0.7,0.3,resnet,esa,18488.64334150255
3,0.7,0.3,resnet,gl25,18488.64334150255
3,0.7,0.3,resnet,greedy,23600.388446307985
3,0.7,0.3,resnet,jade,18488.64334150255
3,0.7,0.3,resnet,random,18488.64334150255
3,0.7,0.3,resnet,shade,18488.64334150255
3,0.7,0.3,squeezenet,ccpso,9214.558124102596
3,0.7,0.3,squeezenet,clpso,9214.558124102596
3,0.7,0.3,squeezenet,esa,9214.558124102596
3,0.7,0.3,squeezenet,gl25,9214.558124102596
3,0.7,0.3,squeezenet,greedy,13654.165685442826
3,0.7,0.3,squeezenet,jade,9214.558124102596
3,0.7,0.3,squeezenet,random,9214.558124102596
3,0.7,0.3,squeezenet,shade,9214.558124102596
3,0.7,0.5,resnet,ccpso,18488.64334150255
3,0.7,0.5,resnet,clpso,18488.64334150255
3,0.7,0.5,resnet,esa,18488.64334150255
3,0.7,0.5,resnet,gl25,18488.64334150255
3,0.7,0.5,resnet,greedy,26160.6748178707
3,0.7,0.5,resnet,jade,18488.64334150255
3,0.7,0.5,resnet,random,18488.64334150255
3,0.7,0.5,resnet,shade,18488.64334150255
3,0.7,0.5,squeezenet,ccpso,9214.558124102596
3,0.7,0.5,squeezenet,clpso,9214.558124102596
3,0.7,0.5,squeezenet,esa,9214.558124102596
3,0.7,0.5,squeezenet,gl25,9214.558124102596
3,0.7,0.5,squeezenet,greedy,13383.050193534868
3,0.7,0.5,squeezenet,jade,9214.558124102596
3,0.7,0.5,squeezenet,random,9214.558124102596
3,0.7,0.5,squeezenet,shade,9214.558124102596
3,0.7,0.7,resnet,ccpso,18488.64334150255
3,0.7,0.7,resnet,clpso,18488.64334150255
3,0.7,0.7,resnet,esa,18488.64334150255
3,0.7,0.7,resnet,gl25,16067.59656302092
3,0.7,0.7,resnet,greedy,23373.786483166736
3,0.7,0.7,resnet,jade,18488.64334150255
3,0.7,0.7,resnet,random,18488.64334150255
3,0.7,0.7,resnet,shade,18488.64334150255
3,0.7,0.7,squeezenet,ccpso,9214.558124102596
3,0.7,0.7,squeezenet,clpso,9214.558124102596
3,0.7,0.7,squeezenet,esa,9214.558124102596
3,0.7,0.7,squeezenet,gl25,7059.695846639344
3,0.7,0.7,squeezenet,greedy,12379.48197200076
3,0.7,0.7,squeezenet,jade,9214.558124102596
3,0.7,0.7,squeezenet,random,9214.558124102596
3,0.7,0.7,squeezenet,shade,9214.558124102596
3,0.7,0.9,resnet,ccpso,18488.64334150255
3,0.7,0.9,resnet,clpso,18488.64334150255
3,0.7,0.9,resnet,esa,18488.64334150255
3,0.7,0.9,resnet,gl25,14563.790062415117
3,0.7,0.9,resnet,greedy,11167.23137511771
3,0.7,0.9,resnet,jade,18488.64334150255
3,0.7,0.9,resnet,random,18488.64334150255
3,0.7,0.9,resnet,shade,18488.64334150255
3,0.7,0.9,squeezenet,ccpso,9214.558124102596
3,0.7,0.9,squeezenet,clpso,9214.558124102596
3,0.7,0.9,squeezenet,esa,9214.558124102596
3,0.7,0.9,squeezenet,gl25,7473.806597840325
3,0.7,0.9,squeezenet,greedy,6575.67828373236
3,0.7,0.9,squeezenet,jade,9214.558124102596
3,0.7,0.9,squeezenet,random,9214.558124102596
3,0.7,0.9,squeezenet,shade,9214.558124102596
3,0.9,0.1,resnet,ccpso,18488.64334150255
3,0.9,0.1,resnet,clpso,18488.64334150255
3,0.9,0.1,resnet,esa,18488.64334150255
3,0.9,0.1,resnet,gl25,18488.64334150255
3,0.9,0.1,resnet,greedy,19962.132174252205
3,0.9,0.1,resnet,jade,18488.64334150255
3,0.9,0.1,resnet,random,18488.64334150255
3,0.9,0.1,resnet,shade,18488.64334150255
3,0.9,0.1,squeezenet,ccpso,9214.558124102596
3,0.9,0.1,squeezenet,clpso,9214.558124102596
3,0.9,0.1,squeezenet,esa,9214.558124102596
3,0.9,0.1,squeezenet,gl25,9214.558124102596
3,0.9,0.1,squeezenet,greedy,10115.391126277234
3,0.9,0.1,squeezenet,jade,9214.558124102596
3,0.9,0.1,squeezenet,random,9214.558124102596
3,0.9,0.1,squeezenet,shade,9214.558124102596
3,0.9,0.3,resnet,ccpso,18488.64334150255
3,0.9,0.3,resnet,clpso,18488.64334150255
3,0.9,0.3,resnet,esa,18488.64334150255
3,0.9,0.3,resnet,gl25,18488.64334150255
3,0.9,0.3,resnet,greedy,23165.93685071165
3,0.9,0.3,resnet,jade,18488.64334150255
3,0.9,0.3,resnet,random,18488.64334150255
3,0.9,0.3,resnet,shade,18488.64334150255
3,0.9,0.3,squeezenet,ccpso,9214.558124102596
3,0.9,0.3,squeezenet,clpso,9214.558124102596
3,0.9,0.3,squeezenet,esa,9214.558124102596
3,0.9,0.3,squeezenet,gl25,9214.558124102596
3,0.9,0.3,squeezenet,greedy,13802.142778439822
3,0.9,0.3,squeezenet,jade,9214.558124102596
3,0.9,0.3,squeezenet,random,9214.558124102596
3,0.9,0.3,squeezenet,shade,9214.558124102596
3,0.9,0.5,resnet,ccpso,18488.64334150255
3,0.9,0.5,resnet,clpso,18488.64334150255
3,0.9,0.5,resnet,esa,18488.64334150255
3,0.9,0.5,resnet,gl25,18488.64334150255
3,0.9,0.5,resnet,greedy,26494.26132676181
3,0.9,0.5,resnet,jade,18488.64334150255
3,0.9,0.5,resnet,random,18488.64334150255
3,0.9,0.5,resnet,shade,18488.64334150255
3,0.9,0.5,squeezenet,ccpso,9214.558124102596
3,0.9,0.5,squeezenet,clpso,9214.558124102596
3,0.9,0.5,squeezenet,esa,8648.903235922555
3,0.9,0.5,squeezenet,gl25,8592.138130338542
3,0.9,0.5,squeezenet,greedy,13758.87247243869
3,0.9,0.5,squeezenet,jade,9214.558124102596
3,0.9,0.5,squeezenet,random,9214.558124102596
3,0.9,0.5,squeezenet,shade,9214.558124102596
3,0.9,0.7,resnet,ccpso,18488.64334150255
3,0.9,0.7,resnet,clpso,18488.64334150255
3,0.9,0.7,resnet,esa,18488.64334150255
3,0.9,0.7,resnet,gl25,14673.115531733964
3,0.9,0.7,resnet,greedy,23504.983375101456
3,0.9,0.7,resnet,jade,18488.64334150255
3,0.9,0.7,resnet,random,18488.64334150255
3,0.9,0.7,resnet,shade,18488.64334150255
3,0.9,0.7,squeezenet,ccpso,9214.558124102596
