GraphName,HW_Scale_Var,Comm_Scale_Var,Area_Percentage,Seed,Random_makespan,PSO_makespan,Greedy_makespan,min_makespan
anomaly_detection_tosa,0.5,10.0,0.9,42,10622.699841314105,3023.0020527059614,6962.646848722924,3023.0020527059614
anomaly_detection_tosa,1.0,0.5,0.9,42,2175.698444888754,1008.8467866239484,1050.7168146947824,1008.8467866239484
anomaly_detection_tosa,1.0,1.0,0.9,42,2549.4458228051735,1066.6293231272848,1249.3335238714062,1066.6293231272848
anomaly_detection_tosa,1.0,5.0,0.9,42,5964.004845634931,1334.8076215256713,3370.134009549123,1334.8076215256713
anomaly_detection_tosa,1.0,10.0,0.9,42,10616.706510352635,3023.0020527059614,6225.908978746668,3023.0020527059614
anomaly_detection_tosa,5.0,0.5,0.9,42,2466.4318207986335,1566.5723951502935,1677.8798292740207,1566.5723951502935
anomaly_detection_tosa,5.0,1.0,0.9,42,3033.6383019619702,1795.3771754713027,2263.9606459936235,1795.3771754713027
anomaly_detection_tosa,5.0,5.0,0.9,42,6159.409119915548,2039.286102493496,6952.607179750441,2039.286102493496
anomaly_detection_tosa,5.0,10.0,0.9,42,10812.110784633252,3023.0020527059614,12999.038812801537,3023.0020527059614
anomaly_detection_tosa,10.0,0.5,0.9,42,2709.631152373868,1777.2014006869508,1966.0358098139295,1777.2014006869508
anomaly_detection_tosa,10.0,1.0,0.9,42,3288.2740998640807,2183.6938880321636,2552.116626533532,2183.6938880321636
anomaly_detection_tosa,10.0,5.0,0.9,42,6853.340706685251,3023.0020527059614,7240.763160290351,3023.0020527059614
anomaly_detection_tosa,10.0,10.0,0.9,42,11118.350457438462,3023.0020527059614,13101.57132748638,3023.0020527059614
image_classification_tosa,0.5,0.5,0.1,42,5188.639866594902,5839.535810976895,5739.802157652743,5188.639866594902
image_classification_tosa,0.5,1.0,0.1,42,6431.919781888635,5867.022571328591,7383.665321271622,5867.022571328591
image_classification_tosa,0.5,5.0,0.1,42,17056.022728631382,5945.44649316936,21092.22950319066,5945.44649316936
image_classification_tosa,0.5,10.0,0.1,42,30460.087872042837,5945.44649316936,38857.2478593827,5945.44649316936
image_classification_tosa,1.0,0.5,0.1,42,5224.083569042346,5841.022499560324,5651.630629256133,5224.083569042346
image_classification_tosa,1.0,1.0,0.1,42,6464.06821449121,5868.50925991202,7153.54325885444,5868.50925991202
image_classification_tosa,1.0,5.0,0.1,42,17088.17116123395,5945.44649316936,19415.511408406677,5945.44649316936
image_classification_tosa,1.0,10.0,0.1,42,30492.236304645405,5945.44649316936,35358.57793431815,5945.44649316936
image_classification_tosa,5.0,0.5,0.1,42,5983.687361400318,5853.4897463272555,5451.047282816315,5451.047282816315
image_classification_tosa,5.0,1.0,0.1,42,7197.309848090222,5880.976506678951,6767.14876134764,5880.976506678951
image_classification_tosa,5.0,5.0,0.1,42,17821.412794832962,5945.44649316936,17449.208532171193,5945.44649316936
image_classification_tosa,5.0,10.0,0.1,42,31225.477938244414,5945.44649316936,30960.009619195327,5945.44649316936
image_classification_tosa,10.0,0.5,0.1,42,7139.618552498241,5850.608512518531,5512.613854314375,5512.613854314375
image_classification_tosa,10.0,1.0,0.1,42,8342.750153684388,5878.095272870227,6865.65047916378,5878.095272870227
image_classification_tosa,10.0,5.0,0.1,42,18944.391287482187,5945.44649316936,17689.94347795901,5945.44649316936
image_classification_tosa,10.0,10.0,0.1,42,32348.45643089364,5945.44649316936,31346.095473805715,5945.44649316936
image_classification_tosa,0.5,0.5,0.3,42,5188.639866594902,5655.6389394070075,5437.5186948455275,5188.639866594902
image_classification_tosa,0.5,1.0,0.3,42,6431.919781888635,5764.818449165143,7860.41075620201,5764.818449165143
image_classification_tosa,0.5,5.0,0.3,42,17056.022728631382,5945.44649316936,27656.772814697408,5945.44649316936
image_classification_tosa,0.5,10.0,0.3,42,30460.087872042837,5945.44649316936,53113.32383361925,5945.44649316936
image_classification_tosa,1.0,0.5,0.3,42,5224.083569042346,5560.280971447741,5585.583903518248,5224.083569042346
image_classification_tosa,1.0,1.0,0.3,42,6464.06821449121,5761.344938793774,8173.106327167133,5761.344938793774
image_classification_tosa,1.0,5.0,0.3,42,17088.17116123395,5945.44649316936,29390.638835428184,5945.44649316936
image_classification_tosa,1.0,10.0,0.3,42,30492.236304645405,5945.44649316936,56529.28154782476,5945.44649316936
image_classification_tosa,5.0,0.5,0.3,42,5983.687361400318,5631.458173853231,5323.6609974631165,5323.6609974631165
image_classification_tosa,5.0,1.0,0.3,42,7197.309848090222,5771.332086674185,7540.998351764737,5771.332086674185
image_classification_tosa,5.0,5.0,0.3,42,17821.412794832962,5945.44649316936,25526.364298943456,5945.44649316936
image_classification_tosa,5.0,10.0,0.3,42,31225.477938244414,5945.44649316936,48328.53611559601,5945.44649316936
image_classification_tosa,10.0,0.5,0.3,42,7139.618552498241,5671.528768642298,5030.383671548885,5030.383671548885
image_classification_tosa,10.0,1.0,0.3,42,8342.750153684388,5750.747159256207,6950.788924573445,5750.747159256207
image_classification_tosa,10.0,5.0,0.3,42,18944.391287482187,5945.44649316936,22467.27889134286,5945.44649316936
image_classification_tosa,10.0,10.0,0.3,42,32348.45643089364,5945.44649316936,42130.211641786605,5945.44649316936
image_classification_tosa,0.5,0.5,0.5,42,4878.700083659626,5716.996037169654,4580.396202104468,4580.396202104468
image_classification_tosa,0.5,1.0,0.5,42,6163.441100818821,5842.244717669782,6825.381397955368,5842.244717669782
image_classification_tosa,0.5,5.0,0.5,42,16857.858553589933,5945.44649316936,25226.003444522365,5945.44649316936
image_classification_tosa,0.5,10.0,0.5,42,30590.91446115788,5945.44649316936,48715.2733245809,5945.44649316936
image_classification_tosa,1.0,0.5,0.5,42,4903.685210915352,5695.480452327418,4642.3466345137385,4642.3466345137385
image_classification_tosa,1.0,1.0,0.5,42,6193.302117208285,5809.844720134295,6976.759905342846,5809.844720134295
image_classification_tosa,1.0,5.0,0.5,42,16887.123443322485,5945.44649316936,26119.332661332188,5945.44649316936
image_classification_tosa,1.0,10.0,0.5,42,30617.41447527712,5945.44649316936,50502.883291172795,5945.44649316936
image_classification_tosa,5.0,0.5,0.5,42,5706.908710010105,5607.5212392576595,4649.965199561953,4649.965199561953
image_classification_tosa,5.0,1.0,0.5,42,7176.231444188364,5815.221377683816,6735.791674911859,5815.221377683816
image_classification_tosa,5.0,5.0,0.5,42,17815.904305645086,5945.44649316936,23422.40347771108,5945.44649316936
image_classification_tosa,5.0,10.0,0.5,42,31316.709854850345,5945.44649316936,44280.668231210075,5945.44649316936
image_classification_tosa,10.0,0.5,0.5,42,6631.3550760495045,5720.383397032987,4847.7548174926615,4847.7548174926615
image_classification_tosa,10.0,1.0,0.5,42,8321.489340710932,5750.747159256207,7084.791537899043,5750.747159256207
image_classification_tosa,10.0,5.0,0.5,42,19654.050665832,5945.44649316936,24981.08530115005,5945.44649316936
image_classification_tosa,10.0,10.0,0.5,42,32660.516108463922,5945.44649316936,47351.452505213805,5945.44649316936
image_classification_tosa,0.5,0.5,0.9,42,4856.021270773903,2147.067435339866,2638.5145335223738,2147.067435339866
image_classification_tosa,0.5,1.0,0.9,42,6206.695986253686,2421.9093480636243,3514.470594852559,2421.9093480636243
image_classification_tosa,0.5,5.0,0.9,42,17140.837072920687,5945.44649316936,10873.848955120082,5945.44649316936
image_classification_tosa,0.5,10.0,0.9,42,30808.513431254432,5945.44649316936,20347.855458633207,5945.44649316936
image_classification_tosa,1.0,0.5,0.9,42,4874.67331738402,2252.6571434691123,2765.969549251887,2252.6571434691123
image_classification_tosa,1.0,1.0,0.9,42,6229.038836313653,2551.0643171088973,3681.0776150314146,2551.0643171088973
image_classification_tosa,1.0,5.0,0.9,42,17163.179922980646,5945.44649316936,11357.825695270558,5945.44649316936
image_classification_tosa,1.0,10.0,0.9,42,30830.856281314394,5945.44649316936,21223.352243277128,5945.44649316936
image_classification_tosa,5.0,0.5,0.9,42,5696.180585914979,3693.059536245836,3523.5949854661867,3523.5949854661867
image_classification_tosa,5.0,1.0,0.9,42,7053.841045927878,3995.0036861335116,4558.005360338472,3995.0036861335116
image_classification_tosa,5.0,5.0,0.9,42,17987.982132594872,5945.44649316936,13175.234579985494,5945.44649316936
image_classification_tosa,5.0,10.0,0.9,42,31655.658490928618,5945.44649316936,24287.48696036998,5945.44649316936
image_classification_tosa,10.0,0.5,0.9,42,6922.053003291919,5720.630697962128,4397.608243591771,4397.608243591771
image_classification_tosa,10.0,1.0,0.9,42,8279.713463304819,5840.921611784564,5401.606425483906,5401.606425483906
image_classification_tosa,10.0,5.0,0.9,42,19213.854549971817,5945.44649316936,13934.71628619925,5945.44649316936
image_classification_tosa,10.0,10.0,0.9,42,32881.530908305554,5945.44649316936,25046.968666583736,5945.44649316936
visual_wake_words_tosa,0.5,0.5,0.1,42,9506.146248926598,10056.353856745394,9746.899654644107,9506.146248926598
visual_wake_words_tosa,0.5,1.0,0.1,42,12475.41047580141,10065.840845688354,11951.600213450658,10065.840845688354
visual_wake_words_tosa,0.5,5.0,0.1,42,36363.04370536047,10140.247249883754,29994.724703532247,10140.247249883754
visual_wake_words_tosa,0.5,10.0,0.1,42,66293.89499779514,10191.702882849402,52548.63031613425,10191.702882849402
visual_wake_words_tosa,1.0,0.5,0.1,42,9532.048502241458,10076.53453594366,9755.910219134174,9532.048502241458
visual_wake_words_tosa,1.0,1.0,0.1,42,12501.312729116276,10086.636049804223,12135.520056191413,10086.636049804223
visual_wake_words_tosa,1.0,5.0,0.1,42,36386.02431906407,10137.872676990788,31577.91877227852,10137.872676990788
visual_wake_words_tosa,1.0,10.0,0.1,42,66316.87561149872,10191.702882849402,55898.679328100014,10191.702882849402
visual_wake_words_tosa,5.0,0.5,0.1,42,11182.953521481124,10105.873311228293,9497.622482852066,9497.622482852066
visual_wake_words_tosa,5.0,1.0,0.1,42,14132.555199892433,10042.371225673636,11494.9781887218,10042.371225673636
visual_wake_words_tosa,5.0,5.0,0.1,42,37982.34501872199,10121.687082745568,28140.763613636682,10121.687082745568
visual_wake_words_tosa,5.0,10.0,0.1,42,67899.10642445082,10191.702882849402,48979.07993891574,10191.702882849402
visual_wake_words_tosa,10.0,0.5,0.1,42,13524.58534300385,10105.873311228293,9394.822519694331,9394.822519694331
visual_wake_words_tosa,10.0,1.0,0.1,42,16452.248220252623,10121.687082745568,11272.076084505603,10121.687082745568
visual_wake_words_tosa,10.0,5.0,0.1,42,40279.00498445386,10121.687082745568,26730.576917532297,10121.687082745568
visual_wake_words_tosa,10.0,10.0,0.1,42,70134.50181790267,10191.702882849402,46084.78750295113,10191.702882849402
visual_wake_words_tosa,0.5,0.5,0.3,42,9506.146248926598,9650.631803663046,8625.925747024212,8625.925747024212
visual_wake_words_tosa,0.5,1.0,0.3,42,12475.41047580141,10042.819652140568,11677.092705733985,10042.819652140568
visual_wake_words_tosa,0.5,5.0,0.3,42,36363.04370536047,10121.92872244428,36341.873809995224,10121.92872244428
visual_wake_words_tosa,0.5,10.0,0.3,42,66293.89499779514,10191.702882849402,67173.67689976645,10191.702882849402
visual_wake_words_tosa,1.0,0.5,0.3,42,9532.048502241458,9788.044931912309,8259.298350370935,8259.298350370935
visual_wake_words_tosa,1.0,1.0,0.3,42,12501.312729116276,9925.713567693814,11058.583360232078,9925.713567693814
visual_wake_words_tosa,1.0,5.0,0.3,42,36386.02431906407,10124.27310758243,33817.62924694712,10124.27310758243
visual_wake_words_tosa,1.0,10.0,0.3,42,66316.87561149872,10191.702882849402,62272.920938771684,10191.702882849402
visual_wake_words_tosa,5.0,0.5,0.3,42,11182.953521481124,9753.459534031668,7897.50525563804,7897.50525563804
visual_wake_words_tosa,5.0,1.0,0.3,42,14132.555199892433,9934.942593884592,10212.139148139162,9934.942593884592
visual_wake_words_tosa,5.0,5.0,0.3,42,37982.34501872199,10121.687082745568,29282.401823162298,10121.687082745568
visual_wake_words_tosa,5.0,10.0,0.3,42,67899.10642445082,10191.702882849402,53138.246033445095,10191.702882849402
visual_wake_words_tosa,10.0,0.5,0.3,42,13524.58534300385,9813.208592413452,7801.244503722582,7801.244503722582
visual_wake_words_tosa,10.0,1.0,0.3,42,16452.248220252623,9985.872767406825,9987.065681885413,9985.872767406825
visual_wake_words_tosa,10.0,5.0,0.3,42,40279.00498445386,10121.687082745568,28386.219524442342,10121.687082745568
visual_wake_words_tosa,10.0,10.0,0.3,42,70134.50181790267,10191.702882849402,51401.31842039503,10191.702882849402
visual_wake_words_tosa,0.5,0.5,0.5,42,8123.883835443446,9921.844928307753,6759.273486387367,6759.273486387367
visual_wake_words_tosa,0.5,1.0,0.5,42,10986.274850204261,9998.180245870264,9196.932525551241,9196.932525551241
visual_wake_words_tosa,0.5,5.0,0.5,42,28211.613595878753,10158.229507280608,28754.881541978375,10158.229507280608
visual_wake_words_tosa,0.5,10.0,0.5,42,49819.56136738027,10191.702882849402,53203.14452195697,10191.702882849402
visual_wake_words_tosa,1.0,0.5,0.5,42,8205.350302392428,9888.660277314806,6898.0253851920825,6898.0253851920825
visual_wake_words_tosa,1.0,1.0,0.5,42,11014.768238126611,9932.27592624452,9515.809726706068,9515.809726706068
visual_wake_words_tosa,1.0,5.0,0.5,42,28240.106983801114,10160.766303863595,30645.441655123028,10160.766303863595
visual_wake_words_tosa,1.0,10.0,0.5,42,49848.05475530259,10191.702882849402,57057.48156564418,10191.702882849402
visual_wake_words_tosa,5.0,0.5,0.5,42,10512.166442410864,9722.074244697567,7661.584869091282,7661.584869091282
visual_wake_words_tosa,5.0,1.0,0.5,42,12592.242627970616,10019.658585650594,10592.403112375332,10019.658585650594
visual_wake_words_tosa,5.0,5.0,0.5,42,29726.555426395633,10121.687082745568,34544.149363848985,10121.687082745568
visual_wake_words_tosa,5.0,10.0,0.5,42,51334.50319789713,10191.702882849402,64490.16449362107,10191.702882849402
visual_wake_words_tosa,10.0,0.5,0.5,42,11283.119249480238,9866.240151421487,7333.093829597695,7333.093829597695
visual_wake_words_tosa,10.0,1.0,0.5,42,14897.584045661974,10065.188624478758,9756.542289681029,9756.542289681029
visual_wake_words_tosa,10.0,5.0,0.5,42,31866.343516814413,10121.687082745568,29790.88963476927,10121.687082745568
visual_wake_words_tosa,10.0,10.0,0.5,42,53474.29128831592,10191.702882849402,54836.6580254633,10191.702882849402
visual_wake_words_tosa,0.5,0.5,0.9,42,7780.569688397467,3977.614394949502,4045.1870386088963,3977.614394949502
visual_wake_words_tosa,0.5,1.0,0.9,42,9729.259928306992,4347.263333505977,5042.072631797871,4347.263333505977
visual_wake_words_tosa,0.5,5.0,0.9,42,25534.08801367175,10106.773874314962,13064.833914116673,10106.773874314962
visual_wake_words_tosa,0.5,10.0,0.9,42,45437.70721527186,10191.702882849402,23228.784545497925,10191.702882849402
visual_wake_words_tosa,1.0,0.5,0.9,42,7925.449469758366,4067.049141778115,4044.8286938098104,4044.8286938098104
visual_wake_words_tosa,1.0,1.0,0.9,42,9874.109092449962,4500.6635898289505,4875.48498062556,4500.6635898289505
visual_wake_words_tosa,1.0,5.0,0.9,42,25676.01553820345,10106.936098004984,11724.797568169704,10106.936098004984
visual_wake_words_tosa,1.0,10.0,0.9,42,45579.63473980355,10191.702882849402,20409.85793593435,10191.702882849402
visual_wake_words_tosa,5.0,0.5,0.9,42,9651.49046194179,7166.064462611489,6111.440686896768,6111.440686896768
visual_wake_words_tosa,5.0,1.0,0.9,42,12361.825420972133,7841.908435484479,7324.177614050219,7324.177614050219
visual_wake_words_tosa,5.0,5.0,0.9,42,28128.810095607387,10121.687082745568,17191.033840842007,10121.687082745568
visual_wake_words_tosa,5.0,10.0,0.9,42,48018.33941050168,10191.702882849402,29524.604124331752,10191.702882849402
visual_wake_words_tosa,10.0,0.5,0.9,42,11947.563909145301,9845.080519988904,8054.805126666278,8054.805126666278
visual_wake_words_tosa,10.0,1.0,0.9,42,14551.483834863451,10033.164945928633,9083.521450456532,9083.521450456532
visual_wake_words_tosa,10.0,5.0,0.9,42,31526.509388245646,10121.687082745568,17670.516585248544,10121.687082745568
visual_wake_words_tosa,10.0,10.0,0.9,42,51354.77413085988,10191.702882849402,28404.26050373855,10191.702882849402
keyword_spotting_tosa,0.5,0.5,0.1,42,5470.248055972648,5668.295823760502,6141.761845229889,5470.248055972648
keyword_spotting_tosa,0.5,1.0,0.1,42,7329.848502381171,5749.162710681912,7855.077034211165,5749.162710681912
keyword_spotting_tosa,0.5,5.0,0.1,42,22454.769586528157,5784.961761363011,21954.393640772585,5784.961761363011
keyword_spotting_tosa,0.5,10.0,0.1,42,42390.02068078637,5784.961761363011,40132.65323561178,5784.961761363011
keyword_spotting_tosa,1.0,0.5,0.1,42,5462.141995787289,5554.521434589196,6156.069818284767,5462.141995787289
keyword_spotting_tosa,1.0,1.0,0.1,42,7321.742442195811,5676.69346231005,7869.3850072660425,5676.69346231005
keyword_spotting_tosa,1.0,5.0,0.1,42,22481.425022448817,5783.896130127725,21969.173229929118,5783.896130127725
keyword_spotting_tosa,1.0,10.0,0.1,42,42416.67611670702,5783.896130127725,40160.37407199819,5783.896130127725
keyword_spotting_tosa,5.0,0.5,0.1,42,6238.319491748186,5647.782974559303,6057.225417982395,5647.782974559303
keyword_spotting_tosa,5.0,1.0,0.1,42,8097.919938156712,5674.5547605304455,7599.193218031502,5674.5547605304455
keyword_spotting_tosa,5.0,5.0,0.1,42,23226.866967654332,5775.3710802454425,20164.64959313203,5775.3710802454425
keyword_spotting_tosa,5.0,10.0,0.1,42,42921.03452831039,5775.3710802454425,36255.531365394134,5775.3710802454425
keyword_spotting_tosa,10.0,0.5,0.1,42,7404.550720917994,5674.5547605304455,6102.03176448418,5674.5547605304455
keyword_spotting_tosa,10.0,1.0,0.1,42,9264.15116732652,5683.681152681484,7737.5350880878295,5683.681152681484
keyword_spotting_tosa,10.0,5.0,0.1,42,24405.050657364496,5764.7147678925885,21051.275651624674,5764.7147678925885
keyword_spotting_tosa,10.0,10.0,0.1,42,43683.98307169803,5764.7147678925885,37713.81577476613,5764.7147678925885
keyword_spotting_tosa,0.5,0.5,0.3,42,5470.248055972648,5181.771215635464,5442.425096992971,5181.771215635464
keyword_spotting_tosa,0.5,1.0,0.3,42,7329.848502381171,5541.064503895797,7638.8501561371,5541.064503895797
keyword_spotting_tosa,0.5,5.0,0.3,42,22454.769586528157,5784.961761363011,25289.58291528372,5784.961761363011
keyword_spotting_tosa,0.5,10.0,0.3,42,42390.02068078637,5784.961761363011,47603.88505416064,5784.961761363011
keyword_spotting_tosa,1.0,0.5,0.3,42,5462.141995787289,5277.237662217593,5596.95459972368,5277.237662217593
keyword_spotting_tosa,1.0,1.0,0.3,42,7321.742442195811,5422.230279591833,7920.487752325999,5422.230279591833
keyword_spotting_tosa,1.0,5.0,0.3,42,22481.425022448817,5705.001216696224,26620.771870392495,5705.001216696224
keyword_spotting_tosa,1.0,10.0,0.3,42,42416.67611670702,5783.896130127725,50334.5285958094,5783.896130127725
keyword_spotting_tosa,5.0,0.5,0.3,42,6238.319491748186,5380.490708677162,5342.530228575999,5342.530228575999
keyword_spotting_tosa,5.0,1.0,0.3,42,8097.919938156712,5539.4516710555745,7359.435169006678,5539.4516710555745
keyword_spotting_tosa,5.0,5.0,0.3,42,23226.866967654332,5694.337465034338,23768.41340257542,5694.337465034338
keyword_spotting_tosa,5.0,10.0,0.3,42,42921.03452831039,5775.3710802454425,44474.684453842536,5775.3710802454425
keyword_spotting_tosa,10.0,0.5,0.3,42,7404.550720917994,5317.205547403755,5190.273477835564,5190.273477835564
keyword_spotting_tosa,10.0,1.0,0.3,42,9264.15116732652,5238.846136311349,7041.4948588134,5238.846136311349
keyword_spotting_tosa,10.0,5.0,0.3,42,24405.050657364496,5683.681152681484,22224.24306383358,5683.681152681484
keyword_spotting_tosa,10.0,10.0,0.3,42,43683.98307169803,5764.7147678925885,41395.7165004353,5764.7147678925885
keyword_spotting_tosa,0.5,0.5,0.5,42,5147.969099907741,5540.627167984731,4569.06686227768,4569.06686227768
keyword_spotting_tosa,0.5,1.0,0.5,42,6531.264789957378,5637.0414607737475,6732.019518846903,5637.0414607737475
keyword_spotting_tosa,0.5,5.0,0.5,42,18750.99202264814,5784.961761363011,24035.640771400682,5784.961761363011
keyword_spotting_tosa,0.5,10.0,0.5,42,34669.19191568266,5784.961761363011,46099.67221478917,5784.961761363011
keyword_spotting_tosa,1.0,0.5,0.5,42,5119.256929719123,5471.433549068304,4702.638508029702,4702.638508029702
keyword_spotting_tosa,1.0,1.0,0.5,42,6509.052455298542,5456.315213591328,7020.306298930522,5456.315213591328
keyword_spotting_tosa,1.0,5.0,0.5,42,18728.779687989303,5705.001216696224,25561.648626137114,5705.001216696224
keyword_spotting_tosa,1.0,10.0,0.5,42,34678.71278742882,5783.896130127725,49192.98084025823,5783.896130127725
keyword_spotting_tosa,5.0,0.5,0.5,42,5630.94939522936,5439.5752746402795,5118.036519604859,5118.036519604859
keyword_spotting_tosa,5.0,1.0,0.5,42,7043.425622439764,5512.464387755101,7683.200772209862,5512.464387755101
keyword_spotting_tosa,5.0,5.0,0.5,42,19263.152855130527,5694.337465034338,28204.514793049882,5694.337465034338
keyword_spotting_tosa,5.0,10.0,0.5,42,35102.54003243513,5775.3710802454425,53856.157319099875,5775.3710802454425
keyword_spotting_tosa,10.0,0.5,0.5,42,6477.791970592232,5373.183774211855,5063.2841501979465,5063.2841501979465
keyword_spotting_tosa,10.0,1.0,0.5,42,7878.403235926673,5618.442593341311,7497.568585412599,5618.442593341311
keyword_spotting_tosa,10.0,5.0,0.5,42,20098.130468617426,5764.7147678925885,26971.844067129787,5764.7147678925885
keyword_spotting_tosa,10.0,10.0,0.5,42,35747.29300039409,5764.7147678925885,51314.68841927628,5764.7147678925885
keyword_spotting_tosa,0.5,0.5,0.9,42,4421.907163623497,2135.9443065370797,2016.6118197908188,2016.6118197908188
keyword_spotting_tosa,0.5,1.0,0.9,42,5891.328232037609,2370.7828401705747,2296.843576479024,2296.843576479024
keyword_spotting_tosa,0.5,5.0,0.9,42,18750.99202264814,3744.7030367226976,4573.354755787073,3744.7030367226976
keyword_spotting_tosa,0.5,10.0,0.9,42,34669.19191568266,5784.961761363011,7968.742175501401,5784.961761363011
keyword_spotting_tosa,1.0,0.5,0.9,42,4448.10281992721,2121.1062100439885,2303.072022784423,2121.1062100439885
keyword_spotting_tosa,1.0,1.0,0.9,42,6096.432866481976,2032.496191137312,2813.138201332659,2032.496191137312
keyword_spotting_tosa,1.0,5.0,0.9,42,18728.779687989303,3851.831607931969,7052.664443864893,3851.831607931969
keyword_spotting_tosa,1.0,10.0,0.9,42,34678.71278742882,5783.896130127725,12885.54536798868,5783.896130127725
keyword_spotting_tosa,5.0,0.5,0.9,42,5630.94939522936,3478.68282673711,3544.794607741043,3478.68282673711
keyword_spotting_tosa,5.0,1.0,0.9,42,7043.425622439764,3964.8866204192377,4603.8540300665,3964.8866204192377
keyword_spotting_tosa,5.0,5.0,0.9,42,19263.152855130527,5775.3710802454425,13231.353557961755,5775.3710802454425
keyword_spotting_tosa,5.0,10.0,0.9,42,35102.54003243513,5775.3710802454425,24015.727967830808,5775.3710802454425
keyword_spotting_tosa,10.0,0.5,0.9,42,6477.791970592232,4794.214526985597,4444.532431902338,4444.532431902338
keyword_spotting_tosa,10.0,1.0,0.9,42,7878.403235926673,5425.540038558882,5540.11940969171,5425.540038558882
keyword_spotting_tosa,10.0,5.0,0.9,42,20098.130468617426,5764.7147678925885,14535.402578086965,5764.7147678925885
keyword_spotting_tosa,10.0,10.0,0.9,42,35747.29300039409,5764.7147678925885,25852.909548274514,5764.7147678925885
01_tosa,0.5,0.5,0.1,42,7814.384055063134,8408.68061649364,7773.176721019369,7773.176721019369
01_tosa,0.5,1.0,0.1,42,10080.383106433545,8385.826336320708,9443.687378290093,8385.826336320708
01_tosa,0.5,5.0,0.1,42,28846.005997746648,8510.437207270856,23440.00997202237,8510.437207270856
01_tosa,0.5,10.0,0.1,42,52795.84602211958,8510.437207270856,41540.09400384021,8510.437207270856
01_tosa,1.0,0.5,0.1,42,7955.141733208895,8392.42645046793,7780.278876695601,7780.278876695601
01_tosa,1.0,1.0,0.1,42,10211.248295600875,8393.823889087671,9505.758929174583,8393.823889087671
01_tosa,1.0,5.0,0.1,42,28974.47769703386,8519.512942544861,23919.76534837524,8519.512942544861
01_tosa,1.0,10.0,0.1,42,52852.1753140629,8554.90347044206,42573.558236719124,8554.90347044206
01_tosa,5.0,0.5,0.1,42,9896.77251841758,8440.261046605843,7920.5277882668615,7920.5277882668615
01_tosa,5.0,1.0,0.1,42,12091.95556963884,8467.294029344619,9738.584318699639,8467.294029344619
01_tosa,5.0,5.0,0.1,42,30739.34747502151,8482.6520103254,24919.065457193385,8482.6520103254
01_tosa,5.0,10.0,0.1,42,54576.58488776431,8554.90347044206,44509.36108300452,8554.90347044206
01_tosa,10.0,0.5,0.1,42,12567.552603098959,8440.261046605843,7946.661694548072,7946.661694548072
01_tosa,10.0,1.0,0.1,42,14708.244722199906,8467.294029344619,9741.952023496284,8467.294029344619
01_tosa,10.0,5.0,0.1,42,33192.61639885062,8482.6520103254,24790.526704366323,8482.6520103254
01_tosa,10.0,10.0,0.1,42,56943.331977724534,8554.90347044206,44250.052938485205,8554.90347044206
01_tosa,0.5,0.5,0.3,42,7814.384055063134,7938.433830750743,6692.247761532441,6692.247761532441
01_tosa,0.5,1.0,0.3,42,10080.383106433545,8291.501116429443,8945.440158693975,8291.501116429443
01_tosa,0.5,5.0,0.3,42,28846.005997746648,8388.519182172151,27489.111894227626,8388.519182172151
01_tosa,0.5,10.0,0.3,42,52795.84602211958,8510.437207270856,50805.42083375837,8510.437207270856
01_tosa,1.0,0.5,0.3,42,7955.141733208895,7980.496286193199,6539.674970640153,6539.674970640153
01_tosa,1.0,1.0,0.3,42,10211.248295600875,8272.19964328126,8703.601828401544,8272.19964328126
01_tosa,1.0,5.0,0.3,42,28974.47769703386,8426.5497261959,26516.09507626252,8426.5497261959
01_tosa,1.0,10.0,0.3,42,52852.1753140629,8554.90347044206,48955.41512654447,8554.90347044206
01_tosa,5.0,0.5,0.3,42,9896.77251841758,8018.229797689377,6717.677740768713,6717.677740768713
01_tosa,5.0,1.0,0.3,42,12091.95556963884,8208.829854642396,8969.664934634446,8208.829854642396
01_tosa,5.0,5.0,0.3,42,30739.34747502151,8395.042569227959,27900.43559364627,8395.042569227959
01_tosa,5.0,10.0,0.3,42,54576.58488776431,8554.90347044206,51680.97972811632,8554.90347044206
01_tosa,10.0,0.5,0.3,42,12567.552603098959,7995.223603088069,6857.3341631490075,6857.3341631490075
01_tosa,10.0,1.0,0.3,42,14708.244722199906,8289.753346930602,9089.57673645945,8289.753346930602
01_tosa,10.0,5.0,0.3,42,33192.61639885062,8395.042569227959,28200.319537283413,8395.042569227959
01_tosa,10.0,10.0,0.3,42,56943.331977724534,8554.90347044206,52332.14521220835,8554.90347044206
01_tosa,0.5,0.5,0.5,42,6867.158238126352,8021.491685930745,5385.730361540338,5385.730361540338
01_tosa,0.5,1.0,0.5,42,8990.595352027573,8273.045546585716,7389.583275176239,7389.583275176239
01_tosa,0.5,5.0,0.5,42,24806.959842609238,8475.15994357352,23901.919235667556,8475.15994357352
01_tosa,0.5,10.0,0.5,42,44871.01516914041,8510.437207270856,45389.27143590589,8510.437207270856
01_tosa,1.0,0.5,0.5,42,6949.022957406329,8113.87736208505,5553.001076550892,5553.001076550892
01_tosa,1.0,1.0,0.5,42,9219.020980763904,8257.043901889721,7659.529759796304,7659.529759796304
01_tosa,1.0,5.0,0.5,42,24795.635682549466,8459.736629475205,25063.45208409388,8459.736629475205
01_tosa,1.0,10.0,0.5,42,44865.89614483132,8554.90347044206,47621.75360049708,8554.90347044206
