Config,GraphName,N,Area_Percentage,HW_Scale_Factor,Seed,method,makespan,time_s,mip_makespan,gap,gap_%,ratio
config_mkspan_area_0.7_hw_0.5_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.7,0.5,3,dbpso,7620.556734436735,93.37063264846802,2392.110199984452,2.1857047114661636,218.57047114661637,3.1857047114661636
config_mkspan_area_0.7_hw_0.7_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.7,0.7,0,dbpso,7531.72010081362,98.67204308509828,3829.485954551118,0.9667705248696931,96.6770524869693,1.966770524869693
config_mkspan_area_0.7_hw_0.7_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.7,0.7,1,dbpso,7469.954851699669,93.85835075378418,3670.968614557629,1.0348729820453229,103.48729820453228,2.034872982045323
config_mkspan_area_0.7_hw_0.7_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.7,0.7,2,dbpso,7466.959807912998,95.3618586063385,3524.8292303870903,1.1183890962833936,111.83890962833935,2.118389096283394
config_mkspan_area_0.7_hw_0.7_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.7,0.7,3,dbpso,8162.744414835695,93.25231623649596,3348.83428628056,1.4374883069839168,143.74883069839169,2.437488306983917
config_mkspan_area_0.7_hw_0.9_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.7,0.9,0,dbpso,8462.080764619997,97.6390504837036,4684.290900377841,0.806480627396013,80.6480627396013,1.806480627396013
config_mkspan_area_0.7_hw_0.9_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.7,0.9,1,dbpso,7983.690462677704,91.8492226600647,4695.499973423976,0.7002854877786245,70.02854877786245,1.7002854877786244
config_mkspan_area_0.7_hw_0.9_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.7,0.9,2,dbpso,7924.28014612307,91.29889726638794,4471.217259299089,0.7722869828439706,77.22869828439705,1.7722869828439707
config_mkspan_area_0.7_hw_0.9_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.7,0.9,3,dbpso,8574.512841591923,94.30891275405884,4282.416946734234,1.0022601601487764,100.22601601487764,2.0022601601487766
config_mkspan_area_0.9_hw_0.1_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.9,0.1,0,dbpso,5616.21948544219,93.92189145088196,549.8728577802502,9.213669225489651,921.3669225489651,10.213669225489651
config_mkspan_area_0.9_hw_0.1_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.9,0.1,1,dbpso,5281.88717525212,94.10956048965454,524.8095525534322,9.06438840442859,906.4388404428589,10.06438840442859
config_mkspan_area_0.9_hw_0.1_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.9,0.1,2,dbpso,4550.428402682365,91.84114146232604,503.943637344274,8.029637573484623,802.9637573484623,9.029637573484623
config_mkspan_area_0.9_hw_0.1_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.9,0.1,3,dbpso,6361.713861246413,93.86124110221864,478.6620418965591,12.290616979027567,1229.0616979027566,13.290616979027567
config_mkspan_area_0.9_hw_0.3_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.9,0.3,0,dbpso,6239.520940165711,93.12807607650755,1649.6185728520743,2.7824022127600196,278.240221276002,3.7824022127600196
config_mkspan_area_0.9_hw_0.3_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.9,0.3,1,dbpso,5889.831054245999,92.62655544281006,1573.5008335602,2.7431381850111127,274.31381850111126,3.7431381850111127
config_mkspan_area_0.9_hw_0.3_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.9,0.3,2,dbpso,5445.635534905228,90.27371191978456,1510.8673322358052,2.6043108608660503,260.43108608660503,3.604310860866051
config_mkspan_area_0.9_hw_0.3_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.9,0.3,3,dbpso,6908.896906374901,91.9420075416565,1435.3861161573243,3.8132671959171,381.32671959171,4.8132671959171
config_mkspan_area_0.9_hw_0.5_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.9,0.5,0,dbpso,6881.996395106739,91.76367926597597,2749.364288148264,1.503122785428286,150.3122785428286,2.503122785428286
config_mkspan_area_0.9_hw_0.5_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.9,0.5,1,dbpso,6647.955812223921,93.20899677276611,2622.234728931669,1.5352252942406803,153.52252942406804,2.5352252942406803
config_mkspan_area_0.9_hw_0.5_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.9,0.5,2,dbpso,6202.341885288396,92.50089979171752,2517.845552145811,1.4633527977927425,146.33527977927426,2.4633527977927425
config_mkspan_area_0.9_hw_0.5_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.9,0.5,3,dbpso,7620.556734436735,94.24757814407349,2392.11019844838,2.185704713511835,218.57047135118347,3.185704713511835
config_mkspan_area_0.9_hw_0.7_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.9,0.7,0,dbpso,7531.72010081362,95.0655279159546,3829.485958357264,0.9667705229149097,96.67705229149097,1.9667705229149097
config_mkspan_area_0.9_hw_0.7_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.9,0.7,1,dbpso,7166.012570111468,92.18294668197632,3670.968703280445,0.9520767266982658,95.20767266982658,1.952076726698266
config_mkspan_area_0.9_hw_0.7_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.9,0.7,2,dbpso,6873.403902224163,91.94329953193665,3524.829270325632,0.9499962622556133,94.99962622556133,1.9499962622556133
config_mkspan_area_0.9_hw_0.7_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.9,0.7,3,dbpso,8162.744414835695,93.10111141204834,3348.8342715578733,1.437488317699997,143.7488317699997,2.437488317699997
config_mkspan_area_0.9_hw_0.9_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.9,0.9,0,dbpso,8462.080764619997,93.36873865127563,4684.290846858378,0.8064806480356096,80.64806480356096,1.8064806480356095
config_mkspan_area_0.9_hw_0.9_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.9,0.9,1,dbpso,7641.104587051493,92.3045506477356,4695.499975052846,0.6273250191989396,62.732501919893956,1.6273250191989395
config_mkspan_area_0.9_hw_0.9_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.9,0.9,2,dbpso,7503.095514106206,89.74449729919434,4471.217278519374,0.6780878778028935,67.80878778028935,1.6780878778028936
config_mkspan_area_0.9_hw_0.9_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.9,0.9,3,dbpso,8574.512841591923,93.64921855926514,4282.416925353424,1.002260170145455,100.2260170145455,2.002260170145455
config_mkspan_area_0.1_hw_0.1_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.1,0.1,0,diff_gnn,9006.233983495113,101.02784752845764,4221.305106155454,1.13351884239837,113.35188423983699,2.1335188423983698
config_mkspan_area_0.1_hw_0.1_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.1,0.1,1,diff_gnn,8290.147058565779,101.09069991111755,4172.721469818643,0.9867482453666121,98.6748245366612,1.986748245366612
config_mkspan_area_0.1_hw_0.1_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.1,0.1,2,diff_gnn,7833.283107473885,101.08893465995789,4269.658637267942,0.8346392002163024,83.46392002163024,1.8346392002163023
config_mkspan_area_0.1_hw_0.1_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.1,0.1,3,diff_gnn,9176.932562614338,100.4912450313568,4242.071814719901,1.1633138153792146,116.33138153792146,2.1633138153792144
config_mkspan_area_0.1_hw_0.3_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.1,0.3,0,diff_gnn,9047.814617665212,100.8510913848877,4484.561483588215,1.017547234166989,101.7547234166989,2.017547234166989
config_mkspan_area_0.1_hw_0.3_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.1,0.3,1,diff_gnn,8290.147058565779,100.26828336715698,4413.573641641579,0.8783298369260587,87.83298369260586,1.8783298369260588
config_mkspan_area_0.1_hw_0.3_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.1,0.3,2,diff_gnn,8178.291365941627,101.0056483745575,4300.415738131131,0.9017443577433606,90.17443577433606,1.9017443577433606
config_mkspan_area_0.1_hw_0.3_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.1,0.3,3,diff_gnn,9176.932562614338,100.72525262832642,4510.783769461843,1.034443021796451,103.4443021796451,2.0344430217964513
config_mkspan_area_0.1_hw_0.5_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.1,0.5,0,diff_gnn,9047.814617665212,100.71028304100037,4585.171800503198,0.9732771227181198,97.32771227181199,1.9732771227181198
config_mkspan_area_0.1_hw_0.5_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.1,0.5,1,diff_gnn,8275.84499839865,112.45543384552002,4683.729505420622,0.7669348729086006,76.69348729086006,1.7669348729086005
config_mkspan_area_0.1_hw_0.5_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.1,0.5,2,diff_gnn,7833.283107473885,100.6993350982666,4538.779795230503,0.7258566092378734,72.58566092378734,1.7258566092378735
config_mkspan_area_0.1_hw_0.5_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.1,0.5,3,diff_gnn,9176.932562614338,100.20725464820862,4677.993328876904,0.961724166207296,96.17241662072959,1.961724166207296
config_mkspan_area_0.1_hw_0.7_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.1,0.7,0,diff_gnn,9047.814617665212,100.847003698349,4623.95310272373,0.9567271589185486,95.67271589185486,1.9567271589185486
config_mkspan_area_0.1_hw_0.7_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.1,0.7,1,diff_gnn,8189.676310285515,100.41606616973876,4810.290852526595,0.7025324582990455,70.25324582990456,1.7025324582990455
config_mkspan_area_0.1_hw_0.7_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.1,0.7,2,diff_gnn,7852.277355225627,100.5397560596466,4610.594593504998,0.7030942964031641,70.30942964031641,1.7030942964031641
config_mkspan_area_0.1_hw_0.7_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.1,0.7,3,diff_gnn,9169.64996547696,100.51598906517027,4991.885476406772,0.8369111248276073,83.69111248276073,1.8369111248276073
config_mkspan_area_0.1_hw_0.9_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.1,0.9,0,diff_gnn,8945.955403756587,100.35556602478027,4834.354056955636,0.8504965292902381,85.04965292902381,1.850496529290238
config_mkspan_area_0.1_hw_0.9_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.1,0.9,1,diff_gnn,8290.147058565779,100.76464819908142,4861.9669757661295,0.7051014743388812,70.51014743388812,1.7051014743388813
config_mkspan_area_0.1_hw_0.9_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.1,0.9,2,diff_gnn,8178.291365941627,100.44090366363524,4637.697546388735,0.76343784477922,76.343784477922,1.76343784477922
config_mkspan_area_0.1_hw_0.9_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.1,0.9,3,diff_gnn,9117.81907208507,100.57798838615416,4916.234829316913,0.8546345706907468,85.46345706907468,1.8546345706907468
config_mkspan_area_0.3_hw_0.1_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.3,0.1,0,diff_gnn,9047.814617665212,99.8804566860199,2768.7934472023976,2.2677824439403986,226.77824439403986,3.2677824439403986
config_mkspan_area_0.3_hw_0.1_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.3,0.1,1,diff_gnn,9418.169937204872,101.26839804649352,2578.9709729139763,2.6519100199733123,265.1910019973312,3.6519100199733123
config_mkspan_area_0.3_hw_0.1_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.3,0.1,2,diff_gnn,7863.154890814371,100.44634485244752,2843.824257560919,1.7649932550889815,176.49932550889815,2.7649932550889815
config_mkspan_area_0.3_hw_0.1_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.3,0.1,3,diff_gnn,8258.924551919099,100.58775687217712,3058.8993540214674,1.6999660976296176,169.99660976296175,2.6999660976296176
config_mkspan_area_0.3_hw_0.3_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.3,0.3,0,diff_gnn,9047.814617665212,100.98760437965392,3245.4444069173787,1.7878507480764705,178.78507480764705,2.7878507480764707
config_mkspan_area_0.3_hw_0.3_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.3,0.3,1,diff_gnn,9666.414649309709,100.46703338623048,3134.9503597985445,2.083434676755419,208.3434676755419,3.083434676755419
config_mkspan_area_0.3_hw_0.3_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.3,0.3,2,diff_gnn,7771.58244702012,99.9879162311554,3298.588716871651,1.3560325684951144,135.60325684951144,2.3560325684951144
config_mkspan_area_0.3_hw_0.3_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.3,0.3,3,diff_gnn,8340.169323254575,100.4722499847412,3399.0070373361177,1.4537075774314852,145.37075774314852,2.453707577431485
config_mkspan_area_0.3_hw_0.5_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.3,0.5,0,diff_gnn,9047.814617665212,100.67711067199708,3957.896365308934,1.2860160505892841,128.6016050589284,2.286016050589284
config_mkspan_area_0.3_hw_0.5_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.3,0.5,1,diff_gnn,10040.505162670795,100.13055038452148,3769.583217337472,1.6635584317362795,166.35584317362796,2.6635584317362793
config_mkspan_area_0.3_hw_0.5_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.3,0.5,2,diff_gnn,7833.283107473885,99.9726858139038,3694.680292725442,1.1201518093181302,112.01518093181302,2.12015180931813
config_mkspan_area_0.3_hw_0.5_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.3,0.5,3,diff_gnn,8371.171156151533,100.56523871421814,3885.008869939899,1.1547366908022105,115.47366908022106,2.1547366908022103
config_mkspan_area_0.3_hw_0.7_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.3,0.7,0,diff_gnn,9003.025528329003,100.22631406784058,4348.648750284236,1.0703041439574876,107.03041439574876,2.0703041439574874
config_mkspan_area_0.3_hw_0.7_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.3,0.7,1,diff_gnn,10469.632989800448,100.3266215324402,4278.39249266635,1.447095026402226,144.7095026402226,2.4470950264022258
config_mkspan_area_0.3_hw_0.7_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.3,0.7,2,diff_gnn,7760.704911431377,100.47872638702393,4114.73574825049,0.886076138602846,88.6076138602846,1.886076138602846
config_mkspan_area_0.3_hw_0.7_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.3,0.7,3,diff_gnn,8742.286655335525,100.18567204475404,4360.981610856496,1.004660288768918,100.4660288768918,2.004660288768918
config_mkspan_area_0.3_hw_0.9_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.3,0.9,0,diff_gnn,8961.444894158905,99.94731092453004,4683.854235009131,0.9132629762850498,91.32629762850499,1.9132629762850497
config_mkspan_area_0.3_hw_0.9_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.3,0.9,1,diff_gnn,11303.197048006155,99.7435564994812,4811.228793754074,1.3493368394119896,134.93368394119895,2.34933683941199
config_mkspan_area_0.3_hw_0.9_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.3,0.9,2,diff_gnn,8178.291365941627,99.6827585697174,4506.613249919866,0.8147311323169454,81.47311323169454,1.8147311323169455
config_mkspan_area_0.3_hw_0.9_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.3,0.9,3,diff_gnn,8758.032046259174,100.4232461452484,4703.102627498241,0.862181785073634,86.21817850736339,1.862181785073634
config_mkspan_area_0.5_hw_0.1_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.5,0.1,0,diff_gnn,9079.519227027824,100.54692816734314,1491.2977569847144,5.088334260882878,508.83342608828775,6.088334260882878
config_mkspan_area_0.5_hw_0.1_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.5,0.1,1,diff_gnn,4816.855472947482,100.01044178009032,1421.7807731473793,2.387903088803533,238.7903088803533,3.387903088803533
config_mkspan_area_0.5_hw_0.1_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.5,0.1,2,diff_gnn,5584.753934091003,100.14580130577087,1491.0787158573337,2.7454454112302895,274.544541123029,3.7454454112302895
config_mkspan_area_0.5_hw_0.1_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.5,0.1,3,diff_gnn,5632.292522966641,100.30645608901978,1684.289906607599,2.3440160751843986,234.40160751843985,3.3440160751843986
config_mkspan_area_0.5_hw_0.3_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.5,0.3,0,diff_gnn,9148.233636287454,100.37421894073486,2337.783303475436,2.913208560728169,291.32085607281687,3.913208560728169
config_mkspan_area_0.5_hw_0.3_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.5,0.3,1,diff_gnn,5055.2286314495295,99.63508534431458,2114.941642563786,1.3902449740038467,139.02449740038466,2.3902449740038465
config_mkspan_area_0.5_hw_0.3_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.5,0.3,2,diff_gnn,8942.015456463534,100.2714991569519,2283.2253242448087,2.9163964070962476,291.63964070962476,3.9163964070962476
config_mkspan_area_0.5_hw_0.3_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.5,0.3,3,diff_gnn,5240.049312539777,99.96600461006165,2402.075251214123,1.1814675913634292,118.14675913634292,2.1814675913634294
config_mkspan_area_0.5_hw_0.5_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.5,0.5,0,diff_gnn,9148.233636287454,100.20851969718932,3255.2574072885595,1.810295006411613,181.0295006411613,2.8102950064116134
config_mkspan_area_0.5_hw_0.5_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.5,0.5,1,diff_gnn,5881.069925089868,100.6804220676422,2973.244389766188,0.9779974849468556,97.79974849468556,1.9779974849468556
config_mkspan_area_0.5_hw_0.5_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.5,0.5,2,diff_gnn,8942.015456463534,100.58459496498108,3026.050890814836,1.955011590719046,195.5011590719046,2.955011590719046
config_mkspan_area_0.5_hw_0.5_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.5,0.5,3,diff_gnn,6497.7634291916,100.44600582122804,3127.7756382010944,1.0774391071505107,107.74391071505107,2.0774391071505107
config_mkspan_area_0.5_hw_0.7_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.5,0.7,0,diff_gnn,9148.233636287454,100.31779050827026,4020.079202135352,1.275635174408547,127.5635174408547,2.275635174408547
config_mkspan_area_0.5_hw_0.7_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.5,0.7,1,diff_gnn,8769.553212251987,100.41384553909302,3816.4954860030457,1.2978025899452064,129.78025899452064,2.2978025899452064
config_mkspan_area_0.5_hw_0.7_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.5,0.7,2,diff_gnn,8178.291365941627,99.72025752067566,3725.0450511470062,1.1954879078370848,119.54879078370848,2.1954879078370846
config_mkspan_area_0.5_hw_0.7_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.5,0.7,3,diff_gnn,6959.607389354992,99.53454566001892,3738.746554787266,0.8614814583897336,86.14814583897335,1.8614814583897334
config_mkspan_area_0.5_hw_0.9_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.5,0.9,0,diff_gnn,9079.519227027824,100.31718850135805,4698.865529235522,0.9322790087387344,93.22790087387344,1.9322790087387345
config_mkspan_area_0.5_hw_0.9_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.5,0.9,1,diff_gnn,8467.069533924234,99.91114521026611,4709.235892877849,0.7979709928588742,79.79709928588741,1.7979709928588743
config_mkspan_area_0.5_hw_0.9_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.5,0.9,2,diff_gnn,8666.983188410368,100.11161494255066,4476.249261822696,0.9362154968289759,93.62154968289758,1.9362154968289758
config_mkspan_area_0.5_hw_0.9_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.5,0.9,3,diff_gnn,9214.558124102598,99.924498796463,4402.429983662133,1.0930618222887731,109.30618222887732,2.093061822288773
config_mkspan_area_0.7_hw_0.1_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.7,0.1,0,diff_gnn,9079.519227027824,100.27146553993224,668.3218204186536,12.585549580500281,1258.554958050028,13.585549580500281
config_mkspan_area_0.7_hw_0.1_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.7,0.1,1,diff_gnn,3185.317755330749,100.15978026390076,642.1762405496776,3.9601924739604857,396.01924739604857,4.960192473960485
config_mkspan_area_0.7_hw_0.1_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.7,0.1,2,diff_gnn,3649.989034561895,100.2417459487915,567.2496156235715,5.4345376956306986,543.4537695630698,6.4345376956306986
config_mkspan_area_0.7_hw_0.1_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.7,0.1,3,diff_gnn,3616.151422086662,100.15923619270325,635.6957286478457,4.688494131899209,468.84941318992094,5.688494131899208
config_mkspan_area_0.7_hw_0.3_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.7,0.3,0,diff_gnn,9148.233636287454,100.02992510795592,1649.618572770875,4.545666002608776,454.56660026087764,5.545666002608777
config_mkspan_area_0.7_hw_0.3_seed_1,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.7,0.3,1,diff_gnn,4015.8001073113146,100.16858291625977,1581.3631356148514,1.5394547380478343,153.94547380478343,2.5394547380478345
config_mkspan_area_0.7_hw_0.3_seed_2,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.7,0.3,2,diff_gnn,4283.951376592516,100.18463611602785,1510.8673225297016,1.8354252638277568,183.5425263827757,2.835425263827757
config_mkspan_area_0.7_hw_0.3_seed_3,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.7,0.3,3,diff_gnn,3143.768321146499,99.61669111251832,1513.504864763078,1.0771445102944022,107.71445102944021,2.077144510294402
config_mkspan_area_0.7_hw_0.5_seed_0,inputs/task_graph_topology/soda-benchmark-graphs/pytorch-graphs/squeeze_net_tosa.dot,179.0,0.7,0.5,0,diff_gnn,9148.233636287454,99.73300409317017,2749.3642880389884,2.3273996014593332,232.7399601459333,3.3273996014593332
